label,text,Fake Authority Claim,Threat Language,Payment Pressure,Remote Access Request,OTP Request,Isolation Tactics
normal,"It's ok, at least armand's still around",0,0,0,0,0,0
normal,No da. I am happy that we sit together na,0,0,0,0,0,0
normal,Yup song bro. No creative. Neva test quality. He said check review online.,0,0,0,0,0,0
normal,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",0,0,0,0,0,0
normal,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,0,0,0,0,0,0
scam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,0,0,0,0,0,0
normal,Pls dont restrict her from eating anythin she likes for the next two days.,0,0,0,0,0,0
normal,Mm you ask him to come its enough :-),0,0,0,0,0,0
normal,At the funeral home with Audrey and dad,0,0,0,0,0,0
normal,"Aight, can you text me the address?",0,0,0,0,0,0
normal,Excellent! Wish we were together right now!,0,0,0,0,0,0
normal,Yep then is fine 7.30 or 8.30 for ice age.,0,1,0,0,0,0
normal,Pls i wont belive god.not only jesus.,0,0,0,0,0,0
normal,Can. Dunno wat to get 4 her...,0,0,0,0,0,0
normal,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",0,0,0,0,0,0
normal,How long does it take to get it.,0,0,0,0,0,0
normal,This is my number by vivek..,0,0,0,0,0,0
scam,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,0,0,0,0,0,0
normal,"sorry brah, just finished the last of my exams, what up",0,0,0,0,0,0
normal,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",0,0,0,0,0,0
normal,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,0,0,0,0,0,0
normal,Just normal only here :),0,0,0,0,0,0
normal,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0,0,0,0,0,0
normal,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,0,0,0,0,0,0
normal,Hi. I'm always online on yahoo and would like to chat with you someday,0,0,0,0,0,0
normal,"Goodmorning,my grandfather expired..so am on leave today.",0,0,0,0,0,0
scam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,0,0,0,0,0,0
normal,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,0,0,0,0,0,0
normal,"Sure, I'll see if I can come by in a bit",0,0,0,0,0,0
normal,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,0,0,0,0,0,0
normal,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,0,0,0,0,0,0
normal,I had askd u a question some hours before. Its answer,0,0,0,0,0,0
normal,Watching tv lor. Nice one then i like lor.,0,0,0,0,0,0
normal,I'm thinking that chennai forgot to come for auction..,0,0,0,0,0,0
normal,Then ü come n pick me at 530 ar?,0,0,0,0,0,0
normal,Early bird! Any purchases yet?,0,0,0,0,0,0
normal,Went to pay rent. So i had to go to the bank to authorise the payment.,0,0,0,0,0,0
normal,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",0,0,0,0,0,0
normal,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,0,0,0,0,0,0
normal,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0,0,0,0,0,0
normal,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",0,0,0,0,0,0
normal,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,0,0,0,0,0,0
normal,"Yeah that's what I thought, lemme know if anything's goin on later",0,0,0,0,0,0
normal,Mmmm.... I cant wait to lick it!,0,0,0,0,0,0
normal,Pls go there today  &lt;#&gt; . I dont want any excuses,0,0,0,0,0,0
scam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0,0,0,0,0,0
normal,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,0,0,0,0,0
normal,U in town alone?,0,0,0,0,0,1
normal,I to am looking forward to all the sex cuddling.. Only two more sleeps,0,0,0,0,0,0
normal,We have all rounder:)so not required:),0,0,0,0,0,0
normal,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,0,0,0,0,0
normal,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",0,0,0,0,0,0
normal,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,0,0,0,0,0,0
scam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,0,0,0,0,0,0
normal,I'm ok. Will do my part tomorrow,0,0,0,0,0,0
normal,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",0,0,0,0,0,0
normal,R u still working now?,0,0,0,0,0,0
scam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0,0,0,0,0,0
normal,Yep. I do like the pink furniture tho.,0,0,0,0,0,0
scam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,0,0,0,0,0,0
normal,"Customer place, i wil cal u sir.",0,0,0,0,0,0
scam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",0,0,0,0,0,0
normal,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),0,0,0,0,0,0
normal,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",0,0,0,0,0,0
normal,"Theoretically yeah, he could be able to come",0,0,0,0,0,0
normal,"Alright we're hooked up, where you guys at",0,0,0,0,0,0
normal,"not that I know of, most people up here are still out of town",0,0,0,0,0,0
normal,No let me do the math. Your not good at it.,0,0,0,0,0,0
normal,Oh ok wait 4 me there... My lect havent finish,0,0,0,0,0,0
normal,Yeah my usual guy's out of town but there're definitely people around I know,0,0,0,0,0,0
normal,I am joining today formally.Pls keep praying.will talk later.,0,0,0,0,0,0
normal,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",0,0,0,0,0,0
normal,No. Did you multimedia message them or e-mail?,0,0,0,0,0,0
normal,Okie but i scared u say i fat... Then u dun wan me already...,0,0,0,0,0,0
normal,did u get that message,0,0,0,0,0,0
normal,"Sorry sir, i will call you tomorrow.  senthil.hsbc",0,0,0,0,0,0
normal,What you need. You have a person to give na.,0,0,0,0,0,0
normal,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,0,0,0,0,0,0
normal,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,0,0,0,0,0,0
normal,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0,0,0,0,0,0
normal,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",0,0,0,0,0,0
normal,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",0,0,0,0,0,0
scam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,0,0,0,0,0,0
normal,Like a personal sized or what,0,0,0,0,0,0
normal,"Same, I'm at my great aunts anniversary party in tarpon springs",0,0,0,0,0,0
normal,Cab is available.they pick up and drop at door steps.,0,0,0,0,0,0
normal,ok....take care.umma to you too...,0,0,0,0,0,0
normal,Unlimited texts. Limited minutes.,0,0,0,0,0,0
scam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",0,0,0,0,0,0
normal,No problem. We will be spending a lot of quality time together...,0,0,0,0,0,0
scam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,0,0,0,0,0,0
normal,Have you heard from this week?,0,0,0,0,0,0
scam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,0,0,0,0,0,0
normal,Yes. Last  practice,0,0,0,0,0,0
scam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,0,0,0,0,0,0
normal,No. Thank you. You've been wonderful,0,0,0,0,0,0
normal,Otherwise had part time job na-tuition..,0,0,0,0,0,0
normal,Ü mean it's confirmed... I tot they juz say oni... Ok then...,0,0,0,0,0,0
normal,That depends. How would you like to be treated? :),0,0,0,0,0,0
normal,"Right on brah, see you later",0,0,0,0,0,0
normal,Waiting in e car 4 my mum lor. U leh? Reach home already?,0,0,0,0,0,0
scam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,0,0,0,0,0,0
scam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,0,0,0,0,0,0
normal,Went fast asleep dear.take care.,0,0,0,0,0,0
normal,No that just means you have a fat head,0,0,0,0,0,0
normal,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,0,0,0,0,0,0
normal,Serious? What like proper tongued her,0,0,0,0,0,0
normal,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,0,0,0,0,0,0
normal,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,0,0,0,0,0,0
scam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0,0,0,0,0,0
normal,Yeah whatever lol,0,0,0,0,0,0
normal,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,0,0,0,0,0
normal,Ard 530 lor. I ok then message ü lor.,0,0,0,0,0,0
normal,Ok. C u then.,0,0,0,0,0,0
normal,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,0,0,0,0,0,0
normal,No need to ke qi... Ü too bored izzit y suddenly thk of this...,0,0,0,0,0,0
normal,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,0,0,0,0,0,0
scam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,0,0,0,0,0,0
normal,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",0,0,0,0,0,0
normal,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",0,0,0,0,0,0
normal,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,0,0,0,0,0,0
normal,How? Izzit still raining?,0,0,0,0,0,0
normal,As if i wasn't having enough trouble sleeping.,0,0,0,0,0,0
normal,I havent add ü yet right..,0,0,0,0,0,0
normal,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0,0,0,0,0,0
normal,Babe ? I lost you ... Will you try rebooting ?,0,0,0,0,0,0
normal,Yes. Nigh you cant aha.,0,0,0,0,0,0
normal,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,0,0,0,0,0,0
normal,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,0,0,0,0,0,0
normal,Sos! Any amount i can get pls.,0,0,0,0,0,0
normal,"Playin space poker, u?",0,0,0,0,0,0
normal,How come guoyang go n tell her? Then u told her?,0,0,0,0,0,0
normal,You need to get up. Now.,0,0,0,0,0,0
normal,They r giving a second chance to rahul dengra.,0,0,0,0,0,0
normal,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",0,0,0,0,0,0
normal,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,0,0,0,0,0,0
normal,Y ü wan to go there? C doctor?,0,0,0,0,0,0
normal,Does daddy have a bb now.,0,0,0,0,0,0
normal,She's borderline but yeah whatever.,0,0,0,0,0,0
normal,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0,0,0,0,0,0
normal,"Until 545 lor... Ya, can go 4 dinner together...",0,0,0,0,0,0
normal,I will be gentle princess! We will make sweet gentle love...,0,0,0,0,0,0
normal,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,0,0,0,0,0,0
normal,"Sorry, went to bed early, nightnight",0,0,0,0,0,0
normal,I like to think there's always the possibility of being in a pub later.,0,0,0,0,0,0
normal,HMM yeah if your not too grooved out! And im looking forward to my pound special :),0,0,0,0,0,0
normal,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,0,0,0,0,0,0
normal,Hi dude hw r u da realy mising u today,0,0,0,0,0,0
normal,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,0,0,0,0,0,0
normal,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,0,0,0,0,0,0
normal,I knew it... U slept v late yest? Wake up so late...,0,0,0,0,0,0
normal,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),0,0,0,0,0,0
normal,Where is that one day training:-),0,0,0,0,0,0
normal,So i could kiss and feel you next to me...,0,0,0,0,0,0
normal,Have a nice day my dear.,0,0,0,0,0,0
normal,I sent lanre fakeye's Eckankar details to the mail box,0,0,0,0,0,0
normal,Your dad is back in ph?,0,0,0,0,0,0
scam,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",0,0,0,0,0,0
normal,If you ask her or she say any please message.,0,0,0,0,0,0
normal,"If e timing can, then i go w u lor...",0,0,0,0,0,0
normal,Love you aathi..love u lot..,0,0,0,0,0,0
normal,I was just callin to say hi. Take care bruv!,0,0,0,0,0,0
scam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,0,0,0,0,0,0
normal,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,0,0,0,0,0,0
normal,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,0,0,1,0,0,0
normal,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place",0,0,0,0,0,0
scam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,0,0,0,0,0,0
normal,WOT U UP 2 J?,0,0,0,0,0,0
normal,"Night night, see you tomorrow",0,0,0,0,0,0
normal,Roger that. We‘re probably going to rem in about 20,0,0,0,0,0,0
normal,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0,0,0,0,0,0
normal,I wish u were here. I feel so alone,0,0,0,0,0,1
scam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,0,0,0,0,0,0
normal,Reason is if the team budget is available at last they buy the unsold players for at base rate..,0,0,0,0,0,0
normal,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,0,0,0,0,0,0
